"","orig","dest","all","male","female","allages","a16","a25","a35","a50","a65","a75","allmodes","home","undergr","train","bus","taxi","bike","car","pass","bicycle","walk","other"
"2018804","E02005586","E02005595",46,21,25,46,9,15,16,5,1,0,46,0,0,0,0,1,1,31,5,4,4,0
"2018805","E02005586","E02005596",158,72,86,158,18,63,54,21,2,0,158,0,0,0,8,1,0,83,7,28,31,0
"2018806","E02005586","E02005597",44,28,16,44,8,17,13,6,0,0,44,0,0,0,4,0,2,29,4,2,3,0
"2018807","E02005586","E02005598",179,49,130,179,14,73,61,28,3,0,179,0,0,0,29,0,3,119,13,13,2,0
"2018808","E02005586","E02005599",9,4,5,9,2,1,4,2,0,0,9,0,0,0,0,0,0,7,1,0,1,0
"2018809","E02005586","E02005600",13,5,8,13,0,5,7,1,0,0,13,0,0,0,1,0,0,11,0,0,1,0
"2018810","E02005586","E02005601",4,1,3,4,1,2,0,1,0,0,4,0,0,0,0,0,0,3,0,1,0,0
"2018811","E02005586","E02005602",52,23,29,52,10,23,13,5,1,0,52,0,0,0,3,0,0,36,4,5,4,0
"2018812","E02005586","E02005603",59,41,18,59,3,23,22,10,1,0,59,0,0,1,5,0,0,46,5,1,0,1
"2018813","E02005586","E02005604",18,9,9,18,4,7,2,4,0,1,18,0,0,0,3,0,0,8,2,0,5,0
"2018814","E02005586","E02005605",23,15,8,23,1,11,7,2,2,0,23,0,0,0,0,0,0,17,1,2,3,0
"2018815","E02005586","E02005606",32,21,11,32,1,12,16,3,0,0,32,0,0,0,8,0,0,21,0,2,1,0
"2018816","E02005586","E02005607",14,10,4,14,0,5,4,5,0,0,14,0,0,0,1,0,0,13,0,0,0,0
"2018817","E02005586","E02005608",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018818","E02005586","E02005609",2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2018819","E02005586","E02005610",3,2,1,3,1,0,1,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0
"2018820","E02005586","E02005611",16,10,6,16,4,8,3,0,1,0,16,0,0,5,0,0,0,9,1,0,1,0
"2018821","E02005586","E02005924",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"2018822","E02005586","E02006231",2,2,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2018823","E02005586","E02006236",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018824","E02005586","E02006238",2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
"2018825","E02005586","E02006241",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018826","E02005586","E02006242",3,2,1,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
"2018827","E02005586","E02006243",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018828","E02005586","E02006247",3,1,2,3,1,0,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"2018829","E02005586","E02006250",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018830","E02005586","E02006251",5,3,2,5,1,2,2,0,0,0,5,0,0,3,0,0,0,0,0,0,2,0
"2018831","E02005586","E02006254",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018832","E02005586","E02006258",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2018833","E02005586","E02006261",9,6,3,9,1,3,4,1,0,0,9,0,0,0,0,0,0,8,1,0,0,0
"2018834","E02005586","E02006263",2,2,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2018835","E02005586","E02006266",1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018836","E02005586","E02006267",2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2018837","E02005586","E02006270",2,1,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
"2018838","E02005586","E02006273",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018839","E02005586","E02006276",1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2018840","E02005586","E02006278",2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2018841","E02005586","E02006279",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018842","E02005586","E02006281",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018843","E02005586","E02006289",3,3,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0
"2018844","E02005586","E02006290",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018845","E02005586","E02006296",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018846","E02005586","E02006302",2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0
"2018847","E02005586","E02006303",3,1,2,3,0,3,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0
"2018848","E02005586","E02006304",4,1,3,4,0,4,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0
"2018849","E02005586","E02006305",7,3,4,7,2,3,2,0,0,0,7,0,0,2,0,0,0,5,0,0,0,0
"2018850","E02005586","E02006306",3,2,1,3,2,1,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0
"2018851","E02005586","E02006308",7,3,4,7,2,1,4,0,0,0,7,0,0,2,1,0,0,4,0,0,0,0
"2018852","E02005586","E02006310",2,1,1,2,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2018853","E02005586","E02006311",7,3,4,7,0,3,4,0,0,0,7,0,0,0,0,0,1,5,1,0,0,0
"2018854","E02005586","E02006312",7,4,3,7,1,5,0,1,0,0,7,0,0,0,0,0,0,6,1,0,0,0
"2018855","E02005586","E02006313",1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018856","E02005586","E02006314",16,7,9,16,1,10,3,2,0,0,16,0,0,0,0,0,0,12,3,0,1,0
"2018857","E02005586","E02006316",7,6,1,7,1,3,2,1,0,0,7,0,0,0,0,0,0,4,3,0,0,0
"2018858","E02005586","E02006322",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018859","E02005586","E02006441",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018860","E02005586","E02006578",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018861","E02005586","E02006593",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018862","E02005586","E02006675",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018863","E02005586","E02006904",1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018864","E02005586","E02006907",536,263,273,536,82,221,146,81,6,0,536,0,0,1,23,4,7,162,22,55,261,1
"2018865","E02005586","E02006908",69,28,41,69,7,30,18,9,5,0,69,0,0,0,1,0,0,23,3,9,32,1
"2018866","E02005586","OD0000001",404,243,161,404,25,108,143,115,10,3,404,404,0,0,0,0,0,0,0,0,0,0
"2018867","E02005586","OD0000002",12,12,0,12,0,5,6,0,1,0,12,0,0,1,0,0,0,5,0,0,0,6
"2018868","E02005586","OD0000003",416,329,87,416,42,131,170,65,6,2,416,0,1,9,12,5,9,283,28,24,38,7
"2018869","E02005586","OD0000004",6,3,3,6,3,2,1,0,0,0,6,0,1,0,0,0,0,1,0,1,2,1
"2018870","E02005586","S02000014",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2018871","E02005586","S02000389",2,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
"2018872","E02005586","S02000969",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018873","E02005587","E02000001",1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2018874","E02005587","E02000191",1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2018875","E02005587","E02000192",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018876","E02005587","E02000193",1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2018877","E02005587","E02000243",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2018878","E02005587","E02000371",3,3,0,3,0,1,0,1,1,0,3,0,0,2,0,0,0,1,0,0,0,0
"2018879","E02005587","E02000384",1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2018880","E02005587","E02000509",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018881","E02005587","E02000518",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018882","E02005587","E02000565",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018883","E02005587","E02000574",2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2018884","E02005587","E02000704",1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2018885","E02005587","E02000808",1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2018886","E02005587","E02000814",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018887","E02005587","E02000849",1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"2018888","E02005587","E02000936",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018889","E02005587","E02000970",1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2018890","E02005587","E02000972",1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2018891","E02005587","E02000975",1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2018892","E02005587","E02001734",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018893","E02005587","E02002199",1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"2018894","E02005587","E02002712",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018895","E02005587","E02002884",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018896","E02005587","E02002996",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2018897","E02005587","E02003135",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2018898","E02005587","E02003250",1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2018899","E02005587","E02003358",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018900","E02005587","E02003465",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018901","E02005587","E02003536",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2018902","E02005587","E02003602",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2018903","E02005587","E02003608",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"2018904","E02005587","E02003673",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2018905","E02005587","E02003725",3,1,2,3,2,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
"2018906","E02005587","E02003730",3,1,2,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
"2018907","E02005587","E02003731",1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2018908","E02005587","E02003738",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018909","E02005587","E02003781",2,1,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
"2018910","E02005587","E02003789",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018911","E02005587","E02003793",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2018912","E02005587","E02004195",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2018913","E02005587","E02004512",2,1,1,2,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
"2018914","E02005587","E02004639",4,4,0,4,2,2,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0
"2018915","E02005587","E02004652",1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2018916","E02005587","E02004733",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2018917","E02005587","E02004868",2,1,1,2,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
"2018918","E02005587","E02004920",2,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
"2018919","E02005587","E02004934",2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
"2018920","E02005587","E02004948",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018921","E02005587","E02005033",1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2018922","E02005587","E02005173",5,0,5,5,1,0,4,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0
"2018923","E02005587","E02005437",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"2018924","E02005587","E02005472",1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2018925","E02005587","E02005503",2,2,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0
"2018926","E02005587","E02005504",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018927","E02005587","E02005505",3,2,1,3,0,0,3,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0
"2018928","E02005587","E02005506",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018929","E02005587","E02005507",12,7,5,12,1,3,5,2,1,0,12,0,0,0,0,0,0,9,1,0,2,0
"2018930","E02005587","E02005508",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018931","E02005587","E02005509",2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
"2018932","E02005587","E02005511",3,2,1,3,0,1,1,1,0,0,3,0,0,0,0,0,0,2,0,0,1,0
"2018933","E02005587","E02005512",4,3,1,4,0,1,1,2,0,0,4,0,0,0,1,0,0,2,1,0,0,0
"2018934","E02005587","E02005513",11,7,4,11,2,3,4,2,0,0,11,0,0,1,0,0,0,9,1,0,0,0
"2018935","E02005587","E02005514",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018936","E02005587","E02005515",15,10,5,15,0,7,5,3,0,0,15,0,0,0,0,0,0,12,0,2,1,0
"2018937","E02005587","E02005516",2,2,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2018938","E02005587","E02005517",4,4,0,4,1,1,2,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0
"2018939","E02005587","E02005518",7,3,4,7,1,4,2,0,0,0,7,0,0,0,0,0,0,2,0,0,5,0
"2018940","E02005587","E02005519",9,6,3,9,3,3,3,0,0,0,9,0,0,0,0,0,0,5,0,2,2,0
"2018941","E02005587","E02005520",11,3,8,11,1,3,6,1,0,0,11,0,0,0,0,0,0,9,1,1,0,0
"2018942","E02005587","E02005521",27,21,6,27,3,7,10,6,1,0,27,0,0,0,2,0,4,18,1,1,0,1
"2018943","E02005587","E02005522",8,4,4,8,1,3,3,1,0,0,8,0,0,0,0,0,0,7,1,0,0,0
"2018944","E02005587","E02005523",16,11,5,16,3,4,4,5,0,0,16,0,0,0,3,0,0,12,1,0,0,0
"2018945","E02005587","E02005524",6,2,4,6,1,1,2,2,0,0,6,0,0,0,0,0,0,5,0,0,1,0
"2018946","E02005587","E02005525",12,4,8,12,0,2,8,1,1,0,12,0,0,0,2,0,0,8,2,0,0,0
"2018947","E02005587","E02005526",9,5,4,9,1,4,2,2,0,0,9,0,0,0,0,0,0,8,1,0,0,0
"2018948","E02005587","E02005527",59,43,16,59,10,14,20,14,1,0,59,0,0,0,1,0,0,49,4,4,1,0
"2018949","E02005587","E02005528",13,5,8,13,1,4,5,3,0,0,13,0,0,0,2,1,0,8,0,2,0,0
"2018950","E02005587","E02005529",48,26,22,48,7,14,19,8,0,0,48,0,0,0,7,1,0,31,2,4,3,0
"2018951","E02005587","E02005530",48,32,16,48,10,11,18,9,0,0,48,0,0,0,1,1,2,34,3,3,4,0
"2018952","E02005587","E02005531",42,20,22,42,6,6,16,13,1,0,42,0,0,0,0,0,0,27,4,6,5,0
"2018953","E02005587","E02005532",275,150,125,275,35,42,95,91,9,3,275,0,0,0,4,0,3,134,12,33,89,0
"2018954","E02005587","E02005533",17,11,6,17,4,5,6,1,1,0,17,0,0,0,0,0,4,11,1,1,0,0
"2018955","E02005587","E02005534",47,12,35,47,3,7,14,17,2,4,47,0,0,0,3,0,0,19,7,2,16,0
"2018956","E02005587","E02005535",130,45,85,130,14,32,34,40,8,2,130,0,0,0,7,0,1,83,15,11,13,0
"2018957","E02005587","E02005536",102,56,46,102,26,22,27,25,1,1,102,0,0,2,3,1,1,71,13,6,5,0
"2018958","E02005587","E02005537",11,6,5,11,1,3,6,1,0,0,11,0,0,0,0,0,0,9,1,0,1,0
"2018959","E02005587","E02005539",2,0,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
"2018960","E02005587","E02005541",7,2,5,7,0,3,2,2,0,0,7,0,0,0,0,0,0,7,0,0,0,0
"2018961","E02005587","E02005542",9,6,3,9,0,2,6,1,0,0,9,0,0,2,0,0,0,7,0,0,0,0
"2018962","E02005587","E02005543",7,5,2,7,0,2,3,2,0,0,7,0,0,0,0,0,0,7,0,0,0,0
"2018963","E02005587","E02005544",7,3,4,7,1,5,0,1,0,0,7,0,0,0,0,0,0,7,0,0,0,0
"2018964","E02005587","E02005545",5,4,1,5,0,2,2,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0
"2018965","E02005587","E02005547",3,1,2,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"2018966","E02005587","E02005548",2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2018967","E02005587","E02005550",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018968","E02005587","E02005552",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018969","E02005587","E02005560",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018970","E02005587","E02005561",3,1,2,3,0,0,2,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"2018971","E02005587","E02005562",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018972","E02005587","E02005564",6,5,1,6,0,4,1,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0
"2018973","E02005587","E02005567",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018974","E02005587","E02005568",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018975","E02005587","E02005569",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018976","E02005587","E02005570",2,1,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2018977","E02005587","E02005571",1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018978","E02005587","E02005572",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018979","E02005587","E02005573",7,2,5,7,1,1,4,1,0,0,7,0,0,0,1,0,0,5,0,0,1,0
"2018980","E02005587","E02005574",3,1,2,3,1,1,1,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0
"2018981","E02005587","E02005575",2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2018982","E02005587","E02005576",3,3,0,3,0,1,1,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"2018983","E02005587","E02005579",7,5,2,7,0,3,3,1,0,0,7,0,0,1,0,0,0,6,0,0,0,0
"2018984","E02005587","E02005580",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2018985","E02005587","E02005581",3,2,1,3,0,1,2,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0
"2018986","E02005587","E02005582",9,4,5,9,4,1,1,3,0,0,9,0,0,0,4,0,0,3,0,1,1,0
"2018987","E02005587","E02005583",31,22,9,31,3,10,7,10,1,0,31,0,0,1,1,0,1,24,1,2,1,0
"2018988","E02005587","E02005584",260,168,92,260,30,65,86,68,8,3,260,0,0,0,8,0,7,198,17,20,8,2
"2018989","E02005587","E02005585",91,61,30,91,17,25,30,15,3,1,91,0,0,0,5,2,1,61,10,10,2,0
"2018990","E02005587","E02005586",45,18,27,45,2,17,15,10,1,0,45,0,0,0,0,0,1,28,5,4,7,0
"2018991","E02005587","E02005587",208,57,151,208,26,29,90,53,9,1,208,0,0,2,8,0,2,54,6,7,129,0
"2018992","E02005587","E02005588",40,28,12,40,4,7,14,15,0,0,40,0,0,0,2,0,2,31,1,2,2,0
"2018993","E02005587","E02005589",46,19,27,46,5,18,11,12,0,0,46,0,0,0,4,0,0,37,1,2,2,0
"2018994","E02005587","E02005590",531,239,292,531,116,123,156,115,15,6,531,0,0,3,128,3,11,162,42,47,132,3
"2018995","E02005587","E02005592",15,5,10,15,3,0,8,4,0,0,15,0,0,0,1,0,0,12,0,0,2,0
"2018996","E02005587","E02005593",54,25,29,54,13,10,17,13,1,0,54,0,0,0,13,0,2,25,3,6,5,0
"2018997","E02005587","E02005594",65,20,45,65,5,13,30,15,1,1,65,0,0,0,10,0,1,35,3,5,11,0
"2018998","E02005587","E02005595",28,10,18,28,9,3,7,8,1,0,28,0,0,0,7,1,3,12,0,3,2,0
"2018999","E02005587","E02005596",85,35,50,85,10,19,30,23,3,0,85,0,0,0,9,0,1,55,5,7,8,0
"2019000","E02005587","E02005597",41,34,7,41,2,13,15,9,2,0,41,0,0,0,2,0,1,31,5,1,1,0
"2019001","E02005587","E02005598",105,21,84,105,2,30,41,29,3,0,105,0,0,1,21,0,1,62,6,8,5,1
"2019002","E02005587","E02005599",12,4,8,12,1,7,3,1,0,0,12,0,0,0,2,0,0,8,1,1,0,0
"2019003","E02005587","E02005600",3,2,1,3,1,2,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0
"2019004","E02005587","E02005601",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019005","E02005587","E02005602",36,14,22,36,7,7,13,8,1,0,36,0,0,0,1,0,1,22,3,2,7,0
"2019006","E02005587","E02005603",37,29,8,37,2,9,18,7,1,0,37,0,0,2,2,0,1,29,2,1,0,0
"2019007","E02005587","E02005604",18,7,11,18,2,3,5,6,0,2,18,0,0,0,1,0,1,10,1,0,5,0
"2019008","E02005587","E02005605",24,18,6,24,1,11,7,5,0,0,24,0,0,0,0,0,0,22,1,1,0,0
"2019009","E02005587","E02005606",27,16,11,27,6,6,6,9,0,0,27,0,0,0,1,0,0,15,5,4,2,0
"2019010","E02005587","E02005607",10,6,4,10,0,3,3,4,0,0,10,0,0,0,0,0,0,9,1,0,0,0
"2019011","E02005587","E02005608",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019012","E02005587","E02005609",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019013","E02005587","E02005610",7,6,1,7,1,1,3,1,1,0,7,0,0,0,0,1,0,4,1,1,0,0
"2019014","E02005587","E02005611",6,1,5,6,2,2,1,1,0,0,6,0,0,1,0,0,0,5,0,0,0,0
"2019015","E02005587","E02005651",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019016","E02005587","E02005715",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019017","E02005587","E02005763",2,1,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019018","E02005587","E02006237",1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2019019","E02005587","E02006238",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2019020","E02005587","E02006239",2,2,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019021","E02005587","E02006242",2,0,2,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019022","E02005587","E02006247",2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019023","E02005587","E02006254",2,1,1,2,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
"2019024","E02005587","E02006256",1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019025","E02005587","E02006261",2,1,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019026","E02005587","E02006262",1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019027","E02005587","E02006270",4,3,1,4,0,0,1,3,0,0,4,0,0,1,0,0,0,1,2,0,0,0
"2019028","E02005587","E02006271",3,3,0,3,1,0,1,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"2019029","E02005587","E02006274",2,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019030","E02005587","E02006276",3,3,0,3,1,0,1,1,0,0,3,0,0,0,0,0,0,1,1,1,0,0
"2019031","E02005587","E02006277",2,0,2,2,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
"2019032","E02005587","E02006278",2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"2019033","E02005587","E02006286",1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"2019034","E02005587","E02006288",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019035","E02005587","E02006293",3,3,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1
"2019036","E02005587","E02006294",1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2019037","E02005587","E02006296",2,2,0,2,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
"2019038","E02005587","E02006302",2,1,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
